date,station,swe_name,lat_name,count,factor
2010-06-16,Eskilstuna,Ek,Quercus,1,1.2
2010-06-17,Stockholm,Björk,Betula,7,1.2
2010-06-17,Stockholm,Gräs,Poaceae,12,1.2
2010-06-16,Västervik,Gräs,Poaceae,8,1.25
2010-06-17,Västervik,Björk,Betula,1,1.25
2010-06-17,Västervik,Gräs,Poaceae,9,1.25
2010-06-17,Eskilstuna,Björk,Betula,3,1.2
2010-06-17,Eskilstuna,Gräs,Poaceae,22,1.2
2010-06-16,Jönköping,Gräs,Poaceae,8,1.2
2010-06-16,Jönköping,Ek,Quercus,1,1.2
2010-06-17,Jönköping,Gräs,Poaceae,12,1.2
2010-06-16,Norrköping,Björk,Betula,5,1.2
2010-06-16,Norrköping,Gräs,Poaceae,18,1.2
2010-06-17,Norrköping,Gräs,Poaceae,15,1.2
2010-06-18,Stockholm,Björk,Betula,1,1.2
2010-06-18,Stockholm,Gräs,Poaceae,9,1.2
2010-06-19,Stockholm,Björk,Betula,4,1.2
2010-06-19,Stockholm,Gräs,Poaceae,13,1.2
2010-06-19,Stockholm,Alm,Ulmus,1,1.2
2010-06-20,Stockholm,Björk,Betula,1,1.2
2010-06-20,Stockholm,Gräs,Poaceae,28,1.2
2010-06-18,Eskilstuna,Björk,Betula,2,1.2
2010-06-18,Eskilstuna,Gräs,Poaceae,12,1.2
2010-06-19,Eskilstuna,Björk,Betula,1,1.2
2010-06-19,Eskilstuna,Gräs,Poaceae,11,1.2
2010-06-20,Eskilstuna,Björk,Betula,1,1.2
2010-06-20,Eskilstuna,Gräs,Poaceae,3,1.2
2010-06-18,Västervik,Gräs,Poaceae,9,1.25
2010-06-19,Västervik,Al,Alnus,1,1.25
2010-06-19,Västervik,Björk,Betula,5,1.25
2010-06-19,Västervik,Gräs,Poaceae,7,1.25
2010-06-20,Västervik,Gräs,Poaceae,3,1.25
2010-06-18,Jönköping,Gräs,Poaceae,3,1.2
2010-06-20,Jönköping,Gräs,Poaceae,3,1.2
2010-06-18,Norrköping,Gräs,Poaceae,17,1.2
2010-06-19,Norrköping,Gräs,Poaceae,7,1.2
2010-06-20,Norrköping,Björk,Betula,1,1.2
2010-06-20,Norrköping,Gräs,Poaceae,22,1.2
2010-06-21,Stockholm,Björk,Betula,3,1.2
2010-06-21,Stockholm,Gräs,Poaceae,16,1.2
2010-06-21,Eskilstuna,Gräs,Poaceae,18,1.2
2010-06-22,Stockholm,Björk,Betula,4,1.2
2010-06-22,Stockholm,Gräs,Poaceae,36,1.2
2010-06-22,Stockholm,Sälg och viden,Salix,1,1.2
2010-06-21,Norrköping,Björk,Betula,2,1.2
2010-06-21,Norrköping,Gräs,Poaceae,22,1.2
2010-06-22,Norrköping,Gräs,Poaceae,52,1.2
2010-06-22,Eskilstuna,Björk,Betula,3,1.2
2010-06-22,Eskilstuna,Gräs,Poaceae,45,1.2
2010-06-21,Västervik,Björk,Betula,1,1.25
2010-06-21,Västervik,Gräs,Poaceae,1,1.25
2010-06-22,Västervik,Björk,Betula,4,1.25
2010-06-22,Västervik,Gräs,Poaceae,23,1.25
2010-06-23,Eskilstuna,Björk,Betula,1,1.2
2010-06-23,Eskilstuna,Gräs,Poaceae,5,1.2
2010-06-23,Västervik,Gräs,Poaceae,13,1.25
2010-06-23,Stockholm,Björk,Betula,1,1.2
2010-06-23,Stockholm,Gräs,Poaceae,46,1.2
2010-06-21,Jönköping,Gräs,Poaceae,6,1.2
2010-06-22,Jönköping,Björk,Betula,1,1.2
2010-06-22,Jönköping,Gräs,Poaceae,24,1.2
2010-06-23,Jönköping,Björk,Betula,1,1.2
2010-06-23,Jönköping,Gräs,Poaceae,12,1.2
2010-06-23,Norrköping,Gräs,Poaceae,53,1.2
2010-06-24,Stockholm,Björk,Betula,2,1.2
2010-06-24,Stockholm,Gräs,Poaceae,23,1.2
2010-06-25,Stockholm,Gräs,Poaceae,45,1.2
2010-06-26,Stockholm,Gräs,Poaceae,34,1.2
2010-06-27,Stockholm,Gräs,Poaceae,22,1.2
2010-06-24,Norrköping,Björk,Betula,2,1.2
2010-06-24,Norrköping,Gräs,Poaceae,106,1.2
2010-06-25,Norrköping,Gräs,Poaceae,64,1.2
2010-06-26,Norrköping,Gräs,Poaceae,32,1.2
2010-06-27,Norrköping,Gräs,Poaceae,52,1.2
2010-06-24,Eskilstuna,Gräs,Poaceae,46,1.2
2010-06-25,Eskilstuna,Gräs,Poaceae,29,1.2
2010-06-26,Eskilstuna,Gräs,Poaceae,17,1.2
2010-06-27,Eskilstuna,Gräs,Poaceae,29,1.2
2010-06-24,Västervik,Björk,Betula,1,1.25
2010-06-24,Västervik,Gräs,Poaceae,12,1.25
2010-06-25,Västervik,Gräs,Poaceae,43,1.25
2010-06-26,Västervik,Gräs,Poaceae,27,1.25
2010-06-27,Västervik,Björk,Betula,1,1.25
2010-06-27,Västervik,Gräs,Poaceae,24,1.25
2010-06-24,Jönköping,Gräs,Poaceae,16,1.2
2010-06-25,Jönköping,Gräs,Poaceae,11,1.2
2010-06-26,Jönköping,Björk,Betula,1,1.2
2010-06-26,Jönköping,Gräs,Poaceae,11,1.2
2010-06-27,Jönköping,Gräs,Poaceae,26,1.2
2010-06-28,Stockholm,Gräs,Poaceae,40,1.2
2010-06-28,Eskilstuna,Gräs,Poaceae,38,1.2
2010-06-29,Eskilstuna,Gräs,Poaceae,91,1.2
2010-06-29,Stockholm,Björk,Betula,1,1.2
2010-06-29,Stockholm,Gräs,Poaceae,39,1.2
2010-06-29,Stockholm,Ek,Quercus,1,1.2
2010-06-28,Jönköping,Gräs,Poaceae,14,1.2
2010-06-29,Jönköping,Gräs,Poaceae,29,1.2
2010-06-28,Västervik,Björk,Betula,1,1.25
2010-06-28,Västervik,Gräs,Poaceae,34,1.25
2010-06-28,Västervik,Ek,Quercus,1,1.25
2010-06-29,Västervik,Gräs,Poaceae,32,1.25
2010-06-29,Västervik,Ek,Quercus,1,1.25
2010-06-28,Norrköping,Gräs,Poaceae,53,1.2
2010-06-29,Norrköping,Gräs,Poaceae,57,1.2
2010-06-30,Stockholm,Gräs,Poaceae,26,1.2
2010-06-30,Eskilstuna,Gräs,Poaceae,58,1.2
2010-06-15,Umeå,Björk,Betula,1,1.1
2010-06-16,Umeå,Björk,Betula,12,1.1
2010-06-16,Umeå,Gräs,Poaceae,1,1.1
2010-06-17,Umeå,Björk,Betula,9,1.1
2010-06-17,Umeå,Gräs,Poaceae,4,1.1
2010-06-18,Umeå,Björk,Betula,6,1.1
2010-06-18,Umeå,Gräs,Poaceae,1,1.1
2010-06-20,Umeå,Björk,Betula,8,1.1
2010-06-20,Umeå,Gräs,Poaceae,7,1.1
2010-06-21,Umeå,Björk,Betula,9,1.1
2010-06-21,Umeå,Gräs,Poaceae,6,1.1
2010-06-21,Umeå,Sälg och viden,Salix,1,1.1
2010-06-22,Umeå,Björk,Betula,8,1.1
2010-06-22,Umeå,Gräs,Poaceae,2,1.1
2010-06-23,Umeå,Björk,Betula,5,1.1
2010-06-23,Umeå,Gräs,Poaceae,3,1.1
2010-06-24,Umeå,Björk,Betula,17,1.1
2010-06-24,Umeå,Gräs,Poaceae,5,1.1
2010-06-25,Umeå,Björk,Betula,3,1.1
2010-06-25,Umeå,Gräs,Poaceae,11,1.1
2010-06-26,Umeå,Björk,Betula,8,1.1
2010-06-26,Umeå,Gräs,Poaceae,4,1.1
2010-06-27,Umeå,Björk,Betula,9,1.1
2010-06-27,Umeå,Gräs,Poaceae,6,1.1
2010-06-28,Umeå,Björk,Betula,4,1.1
2010-06-28,Umeå,Gräs,Poaceae,14,1.1
2010-06-29,Umeå,Björk,Betula,2,1.1
2010-06-29,Umeå,Gräs,Poaceae,22,1.1
2010-07-01,Eskilstuna,Gräs,Poaceae,18,1.2
2010-07-01,Stockholm,Gräs,Poaceae,28,1.2
2010-06-30,Västervik,Gräs,Poaceae,24,1.25
2010-07-01,Västervik,Gräs,Poaceae,11,1.25
2010-06-30,Jönköping,Gräs,Poaceae,26,1.2
2010-07-01,Jönköping,Gräs,Poaceae,27,1.2
2010-06-30,Norrköping,Björk,Betula,2,1.2
2010-06-30,Norrköping,Gräs,Poaceae,53,1.2
2010-07-01,Norrköping,Gräs,Poaceae,18,1.2
2010-07-02,Stockholm,Gräs,Poaceae,22,1.2
2010-07-03,Stockholm,Gräs,Poaceae,53,1.2
2010-07-04,Stockholm,Björk,Betula,1,1.2
2010-07-04,Stockholm,Gräs,Poaceae,37,1.2
2010-07-05,Stockholm,Gräs,Poaceae,28,1.2
2010-07-02,Eskilstuna,Gräs,Poaceae,40,1.2
2010-07-03,Eskilstuna,Gräs,Poaceae,99,1.2
2010-07-04,Eskilstuna,Gräs,Poaceae,63,1.2
2010-07-05,Eskilstuna,Gräs,Poaceae,49,1.2
2010-07-06,Stockholm,Gräs,Poaceae,19,1.2
2010-07-06,Eskilstuna,Gräs,Poaceae,20,1.2
2010-07-02,Jönköping,Gräs,Poaceae,58,1.2
2010-07-03,Jönköping,Gräs,Poaceae,58,1.2
2010-07-04,Jönköping,Gräs,Poaceae,48,1.2
2010-07-05,Jönköping,Björk,Betula,1,1.2
2010-07-05,Jönköping,Gräs,Poaceae,29,1.2
2010-07-06,Jönköping,Gräs,Poaceae,16,1.2
2010-07-02,Norrköping,Gräs,Poaceae,36,1.2
2010-07-03,Norrköping,Gräs,Poaceae,89,1.2
2010-07-04,Norrköping,Gräs,Poaceae,58,1.2
2010-07-05,Norrköping,Gräs,Poaceae,33,1.2
2010-07-06,Norrköping,Gräs,Poaceae,30,1.2
2010-07-02,Västervik,Gräs,Poaceae,18,1.25
2010-07-03,Västervik,Björk,Betula,1,1.25
2010-07-03,Västervik,Gräs,Poaceae,39,1.25
2010-07-04,Västervik,Gräs,Poaceae,28,1.25
2010-07-05,Västervik,Gräs,Poaceae,51,1.25
2010-07-06,Västervik,Björk,Betula,1,1.25
2010-07-06,Västervik,Gräs,Poaceae,13,1.25
2010-07-07,Stockholm,Gräs,Poaceae,14,1.2
2010-07-08,Stockholm,Gräs,Poaceae,18,1.2
2010-06-30,Umeå,Gräs,Poaceae,18,1.1
2010-07-01,Umeå,Björk,Betula,2,1.1
2010-07-01,Umeå,Gräs,Poaceae,2,1.1
2010-07-02,Umeå,Björk,Betula,5,1.1
2010-07-02,Umeå,Gräs,Poaceae,9,1.1
2010-07-03,Umeå,Björk,Betula,3,1.1
2010-07-03,Umeå,Gräs,Poaceae,44,1.1
2010-07-04,Umeå,Gräs,Poaceae,38,1.1
2010-07-05,Umeå,Gräs,Poaceae,39,1.1
2010-07-09,Stockholm,Gräs,Poaceae,18,1.2
2010-07-10,Stockholm,Gräs,Poaceae,55,1.2
2010-07-11,Stockholm,Gräs,Poaceae,42,1.2
2010-07-12,Stockholm,Gräs,Poaceae,30,1.2
2010-07-13,Stockholm,Gräs,Poaceae,22,1.2
2010-07-06,Umeå,Gräs,Poaceae,56,1.1
2010-07-07,Umeå,Gräs,Poaceae,19,1.1
2010-07-08,Umeå,Gräs,Poaceae,17,1.1
2010-07-09,Umeå,Gräs,Poaceae,45,1.1
2010-07-10,Umeå,Gräs,Poaceae,62,1.1
2010-07-11,Umeå,Gräs,Poaceae,51,1.1
2010-07-12,Umeå,Gräs,Poaceae,55,1.1
2010-07-07,Eskilstuna,Gräs,Poaceae,29,1.2
2010-07-08,Eskilstuna,Gräs,Poaceae,30,1.2
2010-07-09,Eskilstuna,Gräs,Poaceae,17,1.2
2010-07-10,Eskilstuna,Gräs,Poaceae,22,1.2
2010-07-11,Eskilstuna,Gräs,Poaceae,23,1.2
2010-07-12,Eskilstuna,Gräs,Poaceae,4,1.2
2010-07-13,Eskilstuna,Gräs,Poaceae,11,1.2
2010-07-14,Eskilstuna,Gräs,Poaceae,2,1.2
2010-07-07,Jönköping,Gräs,Poaceae,22,1.2
2010-07-08,Jönköping,Gräs,Poaceae,54,1.2
2010-07-09,Jönköping,Gräs,Poaceae,37,1.2
2010-07-10,Jönköping,Gräs,Poaceae,33,1.2
2010-07-11,Jönköping,Gräs,Poaceae,36,1.2
2010-07-12,Jönköping,Gräs,Poaceae,19,1.2
2010-07-13,Jönköping,Gräs,Poaceae,23,1.2
2010-07-07,Norrköping,Gräs,Poaceae,33,1.2
2010-07-08,Norrköping,Gräs,Poaceae,49,1.2
2010-07-09,Norrköping,Gräs,Poaceae,37,1.2
2010-07-10,Norrköping,Gräs,Poaceae,61,1.2
2010-07-11,Norrköping,Björk,Betula,1,1.2
2010-07-11,Norrköping,Gräs,Poaceae,42,1.2
2010-07-12,Norrköping,Gräs,Poaceae,16,1.2
2010-07-13,Norrköping,Gräs,Poaceae,29,1.2
2010-07-07,Västervik,Gräs,Poaceae,35,1.25
2010-07-08,Västervik,Gräs,Poaceae,52,1.25
2010-07-09,Västervik,Gräs,Poaceae,57,1.25
2010-07-10,Västervik,Gräs,Poaceae,58,1.25
2010-07-11,Västervik,Gräs,Poaceae,67,1.25
2010-07-12,Västervik,Gräs,Poaceae,44,1.25
2010-07-13,Västervik,Gräs,Poaceae,6,1.25
2010-07-19,Stockholm,Gräs,Poaceae,6,1.2
2010-07-14,Stockholm,Gräs,Poaceae,3,1.2
2010-07-15,Stockholm,Gräs,Poaceae,7,1.2
2010-07-16,Stockholm,Gräs,Poaceae,5,1.2
2010-07-17,Stockholm,Gräs,Poaceae,4,1.2
2010-07-18,Stockholm,Gräs,Poaceae,6,1.2
2010-07-13,Umeå,Gräs,Poaceae,27,1.1
2010-07-14,Umeå,Gräs,Poaceae,54,1.1
2010-07-15,Umeå,Gräs,Poaceae,15,1.1
2010-07-16,Umeå,Gräs,Poaceae,9,1.1
2010-07-17,Umeå,Gräs,Poaceae,16,1.1
2010-07-18,Umeå,Gräs,Poaceae,18,1.1
2010-07-20,Stockholm,Björk,Betula,1,1.2
2010-07-20,Stockholm,Gräs,Poaceae,4,1.2
2010-07-15,Eskilstuna,Gräs,Poaceae,4,1.2
2010-07-16,Eskilstuna,Gräs,Poaceae,2,1.2
2010-07-17,Eskilstuna,Gräs,Poaceae,5,1.2
2010-07-18,Eskilstuna,Gräs,Poaceae,5,1.2
2010-07-19,Eskilstuna,Gräs,Poaceae,3,1.2
2010-07-20,Eskilstuna,Gräs,Poaceae,3,1.2
2010-07-14,Norrköping,Gräs,Poaceae,2,1.2
2010-07-15,Norrköping,Gräs,Poaceae,7,1.2
2010-07-16,Norrköping,Gräs,Poaceae,5,1.2
2010-07-17,Norrköping,Gräs,Poaceae,4,1.2
2010-07-18,Norrköping,Gräs,Poaceae,5,1.2
2010-07-19,Norrköping,Gräs,Poaceae,6,1.2
2010-07-20,Norrköping,Gräs,Poaceae,16,1.2
